"","Anemone.ID","Month","Month.Clutch","Treatment","Reef.ID","Date","Time","Clutch.Age","M.tend","F.tend","Conflict.M","Conflict.F","Actual.Observer","Manipulation","Age","Laid","ID","expt","FSL.1","FSL.2","FSL","MSL.1","MSL.2","MSL","MDSL","FDSL"
"248",495,"1",3,"M","Bobs","7/13/2018",30,4,9.94175,0.852733333,0,0,"T","6/13/2018","Early",393,495,"Y",53.4,53.5,53.45,43,43.1,43.05,"0.1",0.1
"249",495,"2",1,"M","Bobs","7/23/2018",6,3,9.0202,0.193516667,0,0,"T","7/17/2018","Early",421,495,"Y",53.4,53.5,53.45,43,43.1,43.05,"0.1",0.1
"250",495,"2",2,"M","Bobs","8/4/2018",18,6,13.90473333,1.427283333,0,0,"T","7/17/2018","Late",488,495,"Y",53.4,53.5,53.45,43,43.1,43.05,"0.1",0.1
"251",495,"2",3,"M","Bobs","8/10/2018",24,3,9.597016667,0.152583333,0,0,"T","7/17/2018","Early",413,495,"Y",53.4,53.5,53.45,43,43.1,43.05,"0.1",0.1
"252",496,"1",1,"F","Bobs","7/11/2018",28,7,12.71393333,1.575933333,0,0,"T","6/13/2018","Late",368,496,"Y",58.5,60,59.25,46.2,47.7,46.95,"1.5",1.5
"253",496,"1",1,"F","Bobs","7/7/2018",24,3,13.5848,2.136566667,0,0,"T","6/13/2018","Early",368,496,"Y",58.5,60,59.25,46.2,47.7,46.95,"1.5",1.5
"254",496,"2",1,"F","Bobs","7/25/2018",12,4,13.38891667,0.409,0,0,"T","7/13/2018","Early",431,496,"Y",58.5,60,59.25,46.2,47.7,46.95,"1.5",1.5
"255",496,"2",2,"F","Bobs","8/4/2018",22,3,13.65418333,0.29565,0,0,"T","7/13/2018","Early",465,496,"Y",58.5,60,59.25,46.2,47.7,46.95,"1.5",1.5
"256",496,"2",2,"F","Bobs","8/8/2018",26,7,11.46493333,1.27815,0,0,"T","7/13/2018","Late",465,496,"Y",58.5,60,59.25,46.2,47.7,46.95,"1.5",1.5
"257",498,"1",1,"M","Bobs","6/29/2018",16,4,12.76203333,3.403633333,0,0,"T","6/13/2018","Early",374,498,"Y",58.4,59.3,58.85,43,43.1,43.05,"0.1",0.9
"258",498,"1",1,"M","Bobs","7/1/2018",18,6,14.71351667,5.621716667,0,0,"T","6/13/2018","Late",374,498,"Y",58.4,59.3,58.85,43,43.1,43.05,"0.1",0.9
"259",498,"1",2,"M","Bobs","7/11/2018",28,6,14.65233333,2.755066667,0,0,"T","6/13/2018","Late",297,498,"Y",58.4,59.3,58.85,43,43.1,43.05,"0.1",0.9
"260",499,"1",1,"F","Bob's","6/27/2018",14,4,6.75505,0.031166667,0,0,"M","6/13/2018","Early",440,499,"Y",62,62.2,62.1,47.5,48,47.75,"0.5",0.2
"261",499,"1",1,"F","Bob's","6/29/2018",16,6,10.4903,0,0,0,"M","6/13/2018","Late",440,499,"Y",62,62.2,62.1,47.5,48,47.75,"0.5",0.2
"262",499,"1",2,"F","Bob's","7/7/2018",24,4,8.475616667,0.328816667,0,0,"M","6/13/2018","Early",450,499,"Y",62,62.2,62.1,47.5,48,47.75,"0.5",0.2
"263",499,"1",2,"F","Bob's","7/9/2018",26,6,11.34863333,0.23095,0,0,"M","6/13/2018","Late",450,499,"Y",62,62.2,62.1,47.5,48,47.75,"0.5",0.2
"264",499,"2",1,"F","Bob's","7/29/2018",16,7,14.15985,0.482383333,0,0,"M","7/13/2018","Late",586,499,"Y",62,62.2,62.1,47.5,48,47.75,"0.5",0.2
"265",499,"2",1,"F","Bob's","7/25/2018",12,3,11.08161667,0.592066667,0,0,"M","7/13/2018","Early",586,499,"Y",62,62.2,62.1,47.5,48,47.75,"0.5",0.2
"266",501,"1",1,"M","Bob's","7/5/2018",22,6,12.32118333,1.537416667,0,0,"M","6/13/2018","Late",204,501,"Y",56,56.3,56.15,47.7,47.8,47.75,"0.1",0.3
"267",501,"1",1,"M","Bob's","7/3/2018",20,4,12.10413333,1.86045,0,0,"M","6/13/2018","Early",204,501,"Y",56,56.3,56.15,47.7,47.8,47.75,"0.1",0.3
"268",501,"2",1,"M","Bob's","7/17/2018",4,3,9.5326,1.912433333,0,0,"M","7/13/2018","Early",323,501,"Y",56,56.3,56.15,47.7,47.8,47.75,"0.1",0.3
"269",501,"2",1,"M","Bob's","7/17/2018",4,3,9.5326,1.912433333,0,0,"M","7/13/2018","Early",515,501,"Y",56,56.3,56.15,47.7,47.8,47.75,"0.1",0.3
"270",511,"1",1,"C","First","6/28/2018",15,6,11.85391667,2.903983333,0,0,"M","6/13/2018","Late",218,511,"Y",49.1,48.4,48.75,38.1,37.6,37.85,"-0.5",-0.7
"271",511,"1",2,"C","First","7/6/2018",23,3,6.51325,2.37845,0,0,"M","6/13/2018","Early",247,511,"Y",49.1,48.4,48.75,38.1,37.6,37.85,"-0.5",-0.7
"272",511,"2",1,"C","First","7/24/2018",8,3,10.0168,3.903616667,0,0,"M","7/16/2018","Early",323,511,"Y",49.1,48.4,48.75,38.1,37.6,37.85,"-0.5",-0.7
"273",511,"2",1,"C","First","7/28/2018",12,7,13.80481667,3.432933333,0,0,"M","7/16/2018","Late",323,511,"Y",49.1,48.4,48.75,38.1,37.6,37.85,"-0.5",-0.7
"274",511,"2",2,"C","First ","8/5/2018",20,3,7.770883333,1.242266667,0,0,"M","7/16/2018","Early",226,511,"Y",49.1,48.4,48.75,38.1,37.6,37.85,"-0.5",-0.7
"275",511,"2",2,"C","First ","8/8/2018",23,6,9.736883333,2.21495,0,0,"M","7/16/2018","Late",226,511,"Y",49.1,48.4,48.75,38.1,37.6,37.85,"-0.5",-0.7
"276",514,"1",1,"F","Limuka","7/3/2018",20,7,14.7865,1.50455,0,0,"T","6/13/2018","Late",389,514,"Y",55.8,56.1,55.95,48.8,49.6,49.2,"0.8",0.3
"277",514,"1",1,"F","Limuka","7/3/2018",20,7,14.7865,1.50455,0,0,"T","6/13/2018","Late",501,514,"Y",55.8,56.1,55.95,48.8,49.6,49.2,"0.8",0.3
"278",514,"1",1,"F","Limuka","6/29/2018",16,3,13.35281667,0.898266667,0,0,"M","6/13/2018","Early",389,514,"Y",55.8,56.1,55.95,48.8,49.6,49.2,"0.8",0.3
"279",514,"1",1,"F","Limuka","6/29/2018",16,3,13.35281667,0.898266667,0,0,"M","6/13/2018","Early",501,514,"Y",55.8,56.1,55.95,48.8,49.6,49.2,"0.8",0.3
"280",514,"2",1,"F","Limuka","7/31/2018",16,3,11.96203333,2.6682,0,0,"M","7/15/2018","Early",517,514,"Y",55.8,56.1,55.95,48.8,49.6,49.2,"0.8",0.3
"281",515,"1",1,"C","Gava 1","6/27/2018",14,7,9.726066667,1.02035,0,0,"M","6/13/2018","Late",111,515,"Y",51.3,52,51.65,43.8,44,43.9,"0.2",0.7
"282",515,"1",1,"C","Gava 1","6/23/2018",10,3,7.959683333,2.268483333,0,0,"M","6/13/2018","Early",111,515,"Y",51.3,52,51.65,43.8,44,43.9,"0.2",0.7
"283",515,"2",1,"C","Gava 1","7/21/2018",8,4,8.471033333,1.756333333,0,0,"M","7/13/2018","Early",225,515,"Y",51.3,52,51.65,43.8,44,43.9,"0.2",0.7
"284",515,"2",1,"C","Gava 1","7/23/2018",10,6,13.70346667,3.1933,0,0,"M","7/13/2018","Late",225,515,"Y",51.3,52,51.65,43.8,44,43.9,"0.2",0.7
"285",517,"1",1,"M","Gava Gava","7/1/2018",18,4,7.139816667,0.8098,0,3,"T","6/13/2018","Early",240,517,"Y",51.5,51.2,51.35,38.2,NA,38.2,"#VALUE!",-0.3
"286",517,"1",1,"M","Gava Gava","7/3/2018",20,6,11.60635,1.704316667,0,0,"T","6/13/2018","Late",240,517,"Y",51.5,51.2,51.35,38.2,NA,38.2,"#VALUE!",-0.3
"287",517,"1",2,"M","Gava Gava","7/9/2018",26,3,12.2275,2.243183333,0,0,"T","6/13/2018","Early",202,517,"Y",51.5,51.2,51.35,38.2,NA,38.2,"#VALUE!",-0.3
"288",517,"1",2,"M","Gava Gava","7/13/2018",30,7,9.8242,0.265916667,0,0,"T","6/13/2018","Late",202,517,"Y",51.5,51.2,51.35,38.2,NA,38.2,"#VALUE!",-0.3
"289",518,"1",1,"F","Gava Gava","7/3/2018",20,7,6.299133333,0.4971,0,0,"T","6/13/2018","Late",29,518,"Y",45,45.2,45.1,36.3,37.2,36.75,"0.9",0.2
"290",518,"1",2,"F","Gava Gava","7/11/2018",28,7,8.612483333,1.548633333,0,0,"T","6/13/2018","Late",69,518,"Y",45,45.2,45.1,36.3,37.2,36.75,"0.9",0.2
"291",518,"1",2,"F","Gava Gava","7/7/2018",24,3,5.233616667,0.710366667,0,0,"T","6/13/2018","Early",69,518,"Y",45,45.2,45.1,36.3,37.2,36.75,"0.9",0.2
"292",518,"2",2,"F","Gava Gava","8/8/2018",26,6,11.39001667,0.614916667,0,0,"T","7/13/2018","Late",56,518,"Y",45,45.2,45.1,36.3,37.2,36.75,"0.9",0.2
"293",519,"1",1,"M","Gava Gava","6/19/2018",6,4,6.295866667,0.925633333,0,0,"T","6/13/2018","Early",151,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"294",519,"1",1,"M","Gava Gava","6/21/2018",8,6,7.184833333,1.336533333,0,0,"T","6/13/2018","Late",151,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"295",519,"1",2,"M","Gava Gava","7/3/2018",20,7,12.99368333,2.719533333,0,0,"T","6/13/2018","Late",384,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"296",519,"1",2,"M","Gava Gava","6/29/2018",16,3,7.245483333,1.681416667,0,0,"T","6/13/2018","Early",384,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"297",519,"1",3,"M","Gava Gava","7/7/2018",24,3,10.69353333,2.029816667,0,0,"T","6/13/2018","Early",296,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"298",519,"1",3,"M","Gava Gava","7/11/2018",28,7,7.657333333,0.536666667,0,0,"T","6/13/2018","Late",296,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"299",519,"2",1,"M","Gava Gava","7/25/2018",12,4,6.847316667,0.341266667,0,0,"T","7/13/2018","Early",333,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"300",519,"2",2,"M","Gava Gava","8/6/2018",24,7,13.491,4.082966667,0,0,"T","7/13/2018","Late",415,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"301",519,"2",3,"M","Gava Gava","8/13/2018",31,4,5.0586,2.82995,0,0,"T","7/13/2018","Early",352,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"302",519,"2",3,"M","Gava Gava","8/16/2018",34,7,9.60075,4.485983333,0,0,"T","7/13/2018","Late",352,519,"Y",50.5,51,50.75,41.2,40.7,40.95,"-0.5",0.5
"303",529,"1",1,"C","Luba","6/23/2018",10,4,11.95881667,2.981983333,0,0,"M","6/13/2018","Early",168,529,"Y",54,54.5,54.25,41.9,42.7,42.3,"0.8",0.5
"304",529,"1",2,"C","Luba","7/5/2018",22,7,13.7626,4.535666667,0,0,"M","6/13/2018","Late",333,529,"Y",54,54.5,54.25,41.9,42.7,42.3,"0.8",0.5
"305",529,"1",2,"C","Luba","7/1/2018",18,3,12.61798333,1.5838,0,0,"M","6/13/2018","Early",333,529,"Y",54,54.5,54.25,41.9,42.7,42.3,"0.8",0.5
"306",529,"1",3,"C","Luba","7/11/2018",28,3,12.1917,2.3067,0,0,"M","6/13/2018","Early",105,529,"Y",54,54.5,54.25,41.9,42.7,42.3,"0.8",0.5
"307",529,"2",1,"C","Luba","7/22/2018",7,4,13.29038333,3.812933333,0,0,"M","7/15/2018","Early",193,529,"Y",54,54.5,54.25,41.9,42.7,42.3,"0.8",0.5
"308",529,"2",1,"C","Luba","7/24/2018",9,6,14.27986667,3.98545,0,0,"M","7/15/2018","Late",193,529,"Y",54,54.5,54.25,41.9,42.7,42.3,"0.8",0.5
"309",529,"2",2,"C","Luba ","8/3/2018",19,4,13.64633333,2.410133333,0,0,"M","7/15/2018","Early",274,529,"Y",54,54.5,54.25,41.9,42.7,42.3,"0.8",0.5
"310",529,"2",2,"C","Luba","8/1/2018",17,4,13.82985,1.9263,0,0,"M","7/15/2018","Early",274,529,"Y",54,54.5,54.25,41.9,42.7,42.3,"0.8",0.5
"311",529,"2",3,"C","Luba","8/11/2018",27,3,12.98985,5.535583333,0,0,"M","7/15/2018","Early",370,529,"Y",54,54.5,54.25,41.9,42.7,42.3,"0.8",0.5
"312",583,"1",1,"C","Limuka","6/25/2018",12,3,6.825866667,1.867766667,0,0,"T","6/13/2018","Early",256,583,"Y",54.7,54.5,54.6,39.6,39.6,39.6,"0",-0.2
"313",583,"1",1,"C","Limuka","6/29/2019",381,7,8.471116667,3.267583333,0,0,"T","6/13/2018","Late",256,583,"Y",54.7,54.5,54.6,39.6,39.6,39.6,"0",-0.2
"314",583,"2",1,"C","Limuka","7/25/2018",10,7,12.64336667,1.651333333,0,0,"T","7/15/2018","Late",430,583,"Y",54.7,54.5,54.6,39.6,39.6,39.6,"0",-0.2
"315",583,"2",1,"C","Limuka","7/21/2018",6,3,11.04385,4.216866667,0,0,"T","7/15/2018","Early",430,583,"Y",54.7,54.5,54.6,39.6,39.6,39.6,"0",-0.2
"316",583,"2",2,"C","Limuka","8/4/2018",20,7,13.80051667,0.891283333,0,0,"T","7/15/2018","Late",393,583,"Y",54.7,54.5,54.6,39.6,39.6,39.6,"0",-0.2
"317",583,"2",3,"C","Limuka","8/10/2018",26,4,8.05995,0.8375,0,0,"T","7/15/2018","Early",412,583,"Y",54.7,54.5,54.6,39.6,39.6,39.6,"0",-0.2
"318",583,"2",3,"C","Limuka","8/12/2018",28,6,10.2225,1.0429,0,0,"T","7/15/2018","Late",412,583,"Y",54.7,54.5,54.6,39.6,39.6,39.6,"0",-0.2
"319",584,"1",1,"M","Crater","7/4/2018",21,6,14.0769,3.433883333,0,0,"M","6/13/2018","Late",159,584,"Y",59.8,58.6,59.2,44,44.8,44.4,"0.8",-1.2
"320",584,"1",1,"M","Crater","7/2/2018",19,4,7.918633333,1.476,0,0,"M","6/13/2018","Early",159,584,"Y",59.8,58.6,59.2,44,44.8,44.4,"0.8",-1.2
"321",584,"2",1,"M","Crater","7/28/2018",14,3,11.07948333,7.657533333,0,0,"M","7/14/2018","Early",305,584,"Y",59.8,58.6,59.2,44,44.8,44.4,"0.8",-1.2
"322",585,"1",1,"F","Gava 1 ","7/1/2018",18,7,14.78383333,6.774283333,0,0,"M","6/13/2018","Late",152,585,"Y",52.5,52.3,52.4,38.1,38.5,38.3,"0.4",-0.2
"323",585,"1",1,"F","Gava 1 ","6/27/2018",14,3,10.52775,0.675916667,0,2,"M","6/13/2018","Early",152,585,"Y",52.5,52.3,52.4,38.1,38.5,38.3,"0.4",-0.2
"324",585,"1",2,"F","Gava 1 ","7/7/2018",24,4,8.141116667,1.776816667,0,0,"M","6/13/2018","Early",136,585,"Y",52.5,52.3,52.4,38.1,38.5,38.3,"0.4",-0.2
"325",585,"1",2,"F","Gava 1 ","7/9/2018",26,6,14.84001667,7.977033333,0,0,"M","6/13/2018","Late",136,585,"Y",52.5,52.3,52.4,38.1,38.5,38.3,"0.4",-0.2
"326",585,"2",1,"F","Gava 1 ","7/31/2018",18,7,13.83873333,3.437966667,0,0,"M","7/13/2018","Late",171,585,"Y",52.5,52.3,52.4,38.1,38.5,38.3,"0.4",-0.2
"327",585,"2",1,"F","Gava 1 ","7/27/2018",14,3,8.88285,1.5036,0,0,"M","7/13/2018","Early",171,585,"Y",52.5,52.3,52.4,38.1,38.5,38.3,"0.4",-0.2
"328",585,"2",2,"F","Gava 1","8/6/2018",24,4,11.9443,2.941133333,0,0,"M","7/13/2018","Early",186,585,"Y",52.5,52.3,52.4,38.1,38.5,38.3,"0.4",-0.2
"329",585,"2",2,"F","Gava 1","8/8/2018",26,6,12.2827,1.282983333,0,0,"M","7/13/2018","Late",186,585,"Y",52.5,52.3,52.4,38.1,38.5,38.3,"0.4",-0.2
"330",590,"1",1,"M","Gava 1 ","6/25/2018",12,4,8.865066667,3.327666667,0,0,"M","6/13/2018","Early",89,590,"Y",51,51.4,51.2,40,40.4,40.2,"0.4",0.4
"331",590,"1",1,"M","Gava 1 ","6/27/2018",14,6,10.09593333,3.337116667,0,0,"M","6/13/2018","Late",89,590,"Y",51,51.4,51.2,40,40.4,40.2,"0.4",0.4
"332",590,"1",2,"M","Gava 1 ","7/7/2018",24,7,14.70728333,7.195483333,0,0,"M","6/13/2018","Late",312,590,"Y",51,51.4,51.2,40,40.4,40.2,"0.4",0.4
"333",590,"1",2,"M","Gava 1 ","7/3/2018",20,3,10.08145,4.122366667,0,0,"M","6/13/2018","Early",312,590,"Y",51,51.4,51.2,40,40.4,40.2,"0.4",0.4
"334",590,"2",1,"M","Gava 1 ","7/29/2018",16,7,12.73093333,4.55545,0,0,"M","7/13/2018","Late",394,590,"Y",51,51.4,51.2,40,40.4,40.2,"0.4",0.4
"335",590,"2",1,"M","Gava 1 ","7/25/2018",12,3,8.628816667,2.379133333,0,0,"M","7/13/2018","Early",394,590,"Y",51,51.4,51.2,40,40.4,40.2,"0.4",0.4
"336",590,"2",2,"M","Gava 1","8/6/2018",24,6,13.7943,4.6807,0,0,"M","7/13/2018","Late",312,590,"Y",51,51.4,51.2,40,40.4,40.2,"0.4",0.4
"337",590,"2",2,"M","Gava 1","8/4/2018",22,4,10.6443,1.6847,0,0,"M","7/13/2018","Early",312,590,"Y",51,51.4,51.2,40,40.4,40.2,"0.4",0.4
"338",600,"2",1,"M","Hanging 2 ","8/3/2018",18,7,8.709916667,4.005466667,0,0,"M","7/16/2018","Late",258,600,"Y",49,50.6,49.8,33.2,35.8,34.5,"2.6",1.6
"339",600,"2",1,"M","Hanging 2 ","7/30/2018",14,3,11.74833333,1.3349,0,0,"M","7/16/2018","Early",258,600,"Y",49,50.6,49.8,33.2,35.8,34.5,"2.6",1.6
"340",602,"1",1,"F","Bob's ","7/3/2018",20,6,14.63056667,1.843333333,0,0,"M","6/13/2018","Late",416,602,"Y",65,66.3,65.65,49.9,50,49.95,"0.1",1.3
"341",602,"1",1,"F","Bob's ","7/1/2018",18,4,12.30966667,0.77185,0,0,"M","6/13/2018","Early",416,602,"Y",65,66.3,65.65,49.9,50,49.95,"0.1",1.3
"342",602,"1",2,"F","Bob's ","7/13/2018",30,6,14.64763333,1.1185,0,0,"M","6/13/2018","Late",463,602,"Y",65,66.3,65.65,49.9,50,49.95,"0.1",1.3
"343",602,"1",2,"F","Bob's ","7/11/2018",28,4,12.10196667,1.020316667,0,0,"M","6/13/2018","Early",463,602,"Y",65,66.3,65.65,49.9,50,49.95,"0.1",1.3
"344",602,"2",1,"F","Bob's ","7/29/2018",14,3,14.66115,0.909,0,0,"M","7/15/2018","Early",402,602,"Y",65,66.3,65.65,49.9,50,49.95,"0.1",1.3
"345",602,"2",1,"F","Bob's ","8/2/2018",18,7,14.74891667,2.708716667,0,0,"M","7/15/2018","Late",402,602,"Y",65,66.3,65.65,49.9,50,49.95,"0.1",1.3
"346",602,"2",2,"F","Bob's","8/8/2018",24,3,6.49615,1.458383333,0,1,"M","7/15/2018","Early",671,602,"Y",65,66.3,65.65,49.9,50,49.95,"0.1",1.3
"347",602,"2",2,"F","Bob's","8/12/2018",28,7,14.98651667,0.276916667,0,0,"M","7/15/2018","Late",671,602,"Y",65,66.3,65.65,49.9,50,49.95,"0.1",1.3
"348",604,"1",1,"C","Luba Luba","6/27/2018",14,3,9.03135,2.462466667,0,0,"T","6/13/2018","Early",180,604,"Y",57,57.7,57.35,42.3,43.9,43.1,"1.6",0.7
"349",604,"2",2,"C","Luba Luba","8/11/2018",27,4,5.646483333,1.530433333,0,0,"T","7/15/2018","Early",165,604,"Y",57,57.7,57.35,42.3,43.9,43.1,"1.6",0.7
"350",604,"2",2,"C","Luba Luba","8/13/2018",29,6,7.768016667,0.621966667,0,0,"T","7/15/2018","Late",165,604,"Y",57,57.7,57.35,42.3,43.9,43.1,"1.6",0.7
"351",607,"1",1,"F","Hanging 2 ","6/28/2018",15,3,9.62405,2.631333333,0,0,"M","6/13/2018","Early",321,607,"Y",51,50.8,50.9,38.5,39.4,38.95,"0.9",-0.2
"352",607,"1",1,"F","Hanging 2 ","7/2/2018",19,7,13.15348333,2.814183333,0,0,"M","6/13/2018","Late",321,607,"Y",51,50.8,50.9,38.5,39.4,38.95,"0.9",-0.2
"353",607,"1",2,"F","Hanging 2 ","7/14/2018",31,7,7.21145,3.746566667,0,0,"M","6/13/2018","Late",114,607,"Y",51,50.8,50.9,38.5,39.4,38.95,"0.9",-0.2
"354",607,"1",2,"F","Hanging 2 ","7/10/2018",27,3,9.256983333,3.4327,0,0,"M","6/13/2018","Early",114,607,"Y",51,50.8,50.9,38.5,39.4,38.95,"0.9",-0.2
"355",608,"1",2,"C","Hanging 2 ","7/8/2018",25,3,12.18901667,3.3561,0,0,"M","6/13/2018","Early",251,608,"Y",53.7,53.8,53.75,37.4,NA,37.4,"-37.4",0.1
"356",608,"2",1,"C","Hanging 2 ","7/30/2018",16,7,11.02688333,1.387866667,0,0,"M","7/14/2018","Late",378,608,"Y",53.7,53.8,53.75,37.4,NA,37.4,"-37.4",0.1
"357",608,"2",1,"C","Hanging 2 ","7/26/2018",12,3,11.53705,1.375333333,0,0,"M","7/14/2018","Early",378,608,"Y",53.7,53.8,53.75,37.4,NA,37.4,"-37.4",0.1
"358",609,"1",1,"C","Hanging","6/22/2018",9,4,13.89315,1.388166667,0,0,"T","6/13/2018","Early",501,609,"Y",59.2,60,59.6,44,44.6,44.3,"0.6",0.8
"359",609,"1",1,"C","Hanging","6/24/2018",11,6,12.28675,1.395966667,0,0,"T","6/13/2018","Late",501,609,"Y",59.2,60,59.6,44,44.6,44.3,"0.6",0.8
"360",609,"1",2,"C","Hanging","6/30/2018",17,3,13.31138333,1.143183333,0,0,"T","6/13/2018","Early",638,609,"Y",59.2,60,59.6,44,44.6,44.3,"0.6",0.8
"361",609,"2",1,"C","Hanging","7/22/2018",8,3,14.19056667,1.53635,0,0,"T","7/14/2018","Early",527,609,"Y",59.2,60,59.6,44,44.6,44.3,"0.6",0.8
"362",609,"2",2,"C","Hanging","8/5/2018",22,6,13.75255,4.580466667,0,0,"T","7/14/2018","Late",213,609,"Y",59.2,60,59.6,44,44.6,44.3,"0.6",0.8
"363",610,"1",1,"C","Bob's ","6/27/2018",14,7,11.73268333,1.120983333,0,0,"M","6/13/2018","Late",262,610,"Y",53.7,53.5,53.6,42.1,43,42.55,"0.9",-0.2
"364",610,"1",1,"C","Bob's ","6/23/2018",10,3,10.50715,0.543083333,0,0,"M","6/13/2018","Early",262,610,"Y",53.7,53.5,53.6,42.1,43,42.55,"0.9",-0.2
"365",610,"2",1,"C","Bob's ","7/21/2018",8,4,12.049,1.223666667,0,0,"M","7/13/2018","Early",275,610,"Y",53.7,53.5,53.6,42.1,43,42.55,"0.9",-0.2
"366",610,"2",1,"C","Bob's ","7/23/2018",10,6,13.27368333,1.7684,0,0,"M","7/13/2018","Late",275,610,"Y",53.7,53.5,53.6,42.1,43,42.55,"0.9",-0.2
"367",610,"2",2,"C","Bob's ","8/2/2018",20,4,11.63781667,0.3537,0,0,"M","7/13/2018","Early",443,610,"Y",53.7,53.5,53.6,42.1,43,42.55,"0.9",-0.2
"368",610,"2",2,"C","Bob's","8/4/2018",22,6,12.5204,1.211366667,0,0,"M","7/13/2018","Late",443,610,"Y",53.7,53.5,53.6,42.1,43,42.55,"0.9",-0.2
"369",610,"2",3,"C","Bob's","8/12/2018",30,3,11.45051667,1.538516667,0,0,"M","7/13/2018","Early",389,610,"Y",53.7,53.5,53.6,42.1,43,42.55,"0.9",-0.2
